client_id,number_contacts,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
5535,5,422,999,0,,0,1,2022-05-01
5536,1,109,999,0,,0,1,2022-05-01
5537,1,219,999,0,,0,1,2022-05-01
5538,2,41,999,0,,0,1,2022-05-01
5539,1,581,999,0,,0,1,2022-05-01
5540,2,131,999,0,,0,1,2022-05-01
5541,2,50,999,0,,0,1,2022-05-01
5542,1,130,999,0,,0,1,2022-05-01
5543,1,194,999,0,,0,1,2022-05-01
5544,1,165,999,0,,0,1,2022-05-01
5545,1,80,999,0,,0,1,2022-05-01
5546,1,470,999,0,,0,1,2022-05-01
5547,1,281,999,0,,0,1,2022-05-01
5548,1,391,999,0,,0,1,2022-05-01
5549,1,24,999,0,,0,1,2022-05-01
5550,11,788,999,0,,1,1,2022-05-01
5551,1,210,999,0,,0,1,2022-05-01
5552,4,367,999,0,,0,1,2022-05-01
5553,2,107,999,0,,0,1,2022-05-01
5554,1,228,999,0,,0,1,2022-05-01
5555,1,135,999,0,,0,1,2022-05-01
5556,1,85,999,0,,0,1,2022-05-01
5557,2,290,999,0,,0,1,2022-05-01
5558,1,153,999,0,,0,1,2022-05-01
5559,1,76,999,0,,0,1,2022-05-01
5560,1,111,999,0,,0,1,2022-05-01
5561,1,168,999,0,,0,1,2022-05-01
5562,1,109,999,0,,0,1,2022-05-01
5563,1,219,999,0,,0,1,2022-05-01
5564,32,14,999,0,,0,1,2022-05-01
5565,1,285,999,0,,0,1,2022-05-01
5566,1,262,999,0,,0,1,2022-05-01
5567,2,96,999,0,,0,1,2022-05-01
5568,2,166,999,0,,0,1,2022-05-01
5569,2,208,999,0,,0,1,2022-05-01
5570,1,483,999,0,,0,1,2022-05-01
5571,1,129,999,0,,0,1,2022-05-01
5572,1,130,999,0,,0,1,2022-05-01
5573,1,754,999,0,,0,1,2022-05-01
5574,1,113,999,0,,0,1,2022-05-01
5575,1,364,999,0,,0,1,2022-05-01
5576,1,258,999,0,,0,1,2022-05-01
5577,1,227,999,0,,0,1,2022-05-01
5578,3,266,999,0,,0,1,2022-05-01
5579,1,232,999,0,,0,1,2022-05-01
5580,1,172,999,0,,0,1,2022-05-01
5581,1,164,999,0,,0,1,2022-05-01
5582,1,167,999,0,,0,1,2022-05-01
5583,1,103,999,0,,0,1,2022-05-01
5584,1,168,999,0,,0,1,2022-05-01
5585,1,297,999,0,,0,1,2022-05-01
5586,1,317,999,0,,0,1,2022-05-01
5587,1,388,999,0,,0,1,2022-05-01
5588,1,62,999,0,,0,1,2022-05-01
5589,1,142,999,0,,0,1,2022-05-01
5590,1,63,999,0,,0,1,2022-05-01
5591,1,212,999,0,,0,1,2022-05-01
5592,1,149,999,0,,0,1,2022-05-01
5593,3,161,999,0,,0,1,2022-05-01
5594,2,165,999,0,,0,1,2022-05-01
5595,1,369,999,0,,0,1,2022-05-01
5596,2,170,999,0,,0,1,2022-05-01
5597,1,974,999,0,,0,1,2022-05-01
5598,1,167,999,0,,0,1,2022-05-01
5599,1,74,999,0,,0,1,2022-05-01
5600,1,96,999,0,,0,1,2022-05-01
5601,1,223,999,0,,0,1,2022-05-01
5602,2,140,999,0,,0,1,2022-05-01
5603,1,396,999,0,,0,1,2022-05-01
5604,1,61,999,0,,0,1,2022-05-01
5605,1,252,999,0,,0,1,2022-05-01
5606,1,379,999,0,,0,1,2022-05-01
5607,1,374,999,0,,0,1,2022-05-01
5608,1,351,999,0,,0,1,2022-05-01
5609,2,262,999,0,,0,1,2022-05-01
5610,1,206,999,0,,0,1,2022-05-01
5611,1,248,999,0,,0,1,2022-05-01
5612,12,166,999,0,,0,1,2022-05-01
5613,4,621,999,0,,1,1,2022-05-01
5614,2,367,999,0,,0,1,2022-05-01
5615,1,116,999,0,,0,1,2022-05-01
5616,1,115,999,0,,0,1,2022-05-01
5617,1,61,999,0,,0,1,2022-05-01
5618,1,142,999,0,,0,1,2022-05-01
5619,2,543,999,0,,1,1,2022-05-01
5620,1,133,999,0,,0,1,2022-05-01
5621,1,52,999,0,,0,1,2022-05-01
5622,1,377,999,0,,0,1,2022-05-01
5623,1,77,999,0,,0,1,2022-05-01
5624,1,200,999,0,,0,1,2022-05-01
5625,1,296,999,0,,0,1,2022-05-01
5626,1,144,999,0,,0,1,2022-05-01
5627,5,473,999,0,,0,1,2022-05-01
5628,4,90,999,0,,0,1,2022-05-01
5629,1,470,999,0,,0,1,2022-05-01
5630,1,302,999,0,,0,1,2022-05-01
5631,8,81,999,0,,0,1,2022-05-01
5632,1,225,999,0,,0,1,2022-05-01
5633,2,252,999,0,,0,1,2022-05-01
5634,2,202,999,0,,0,1,2022-05-01
5635,1,68,999,0,,0,1,2022-05-01
5636,4,745,999,0,,1,1,2022-05-01
5637,1,247,999,0,,0,1,2022-05-01
5638,1,630,999,0,,1,1,2022-05-01
5639,11,16,999,0,,0,1,2022-05-01
5640,1,863,999,0,,0,1,2022-05-01
5641,4,131,999,0,,0,1,2022-05-01
5642,9,265,999,0,,0,1,2022-05-01
5643,1,104,999,0,,0,1,2022-05-01
5644,2,80,999,0,,0,1,2022-05-01
5645,2,90,999,0,,0,1,2022-05-01
5646,4,592,999,0,,0,1,2022-05-01
5647,1,85,999,0,,0,1,2022-05-01
5648,3,153,999,0,,0,1,2022-05-01
5649,2,207,999,0,,0,1,2022-05-01
5650,1,440,999,0,,0,1,2022-05-01
5651,1,127,999,0,,0,1,2022-05-01
5652,2,679,999,0,,1,1,2022-05-01
5653,1,204,999,0,,0,1,2022-05-01
5654,1,269,999,0,,0,1,2022-05-01
5655,2,190,999,0,,0,1,2022-05-01
5656,3,144,999,0,,0,1,2022-05-01
5657,1,112,999,0,,0,1,2022-05-01
5658,1,107,999,0,,0,1,2022-05-01
5659,1,130,999,0,,0,1,2022-05-01
5660,3,167,999,0,,0,1,2022-05-01
5661,2,314,999,0,,0,1,2022-05-01
5662,1,77,999,0,,0,1,2022-05-01
5663,2,407,999,0,,0,1,2022-05-01
5664,1,136,999,0,,0,1,2022-05-01
5665,1,293,999,0,,0,1,2022-05-01
5666,3,97,999,0,,0,1,2022-05-01
5667,1,145,999,0,,0,1,2022-05-01
5668,2,162,999,0,,0,1,2022-05-01
5669,1,105,999,0,,0,1,2022-05-01
5670,1,596,999,0,,0,1,2022-05-01
5671,1,134,999,0,,0,1,2022-05-01
5672,1,108,999,0,,0,1,2022-05-01
5673,1,161,999,0,,0,1,2022-05-01
5674,1,65,999,0,,0,1,2022-05-01
5675,1,188,999,0,,0,1,2022-05-01
5676,1,312,999,0,,0,1,2022-05-01
5677,1,237,999,0,,0,1,2022-05-01
5678,1,130,999,0,,0,1,2022-05-01
5679,2,314,999,0,,0,1,2022-05-01
5680,2,175,999,0,,0,1,2022-05-01
5681,2,87,999,0,,0,1,2022-05-01
5682,14,123,999,0,,0,1,2022-05-01
5683,5,157,999,0,,0,1,2022-05-01
5684,2,204,999,0,,0,1,2022-05-01
5685,2,150,999,0,,0,1,2022-05-01
5686,2,240,999,0,,0,1,2022-05-01
5687,7,109,999,0,,0,1,2022-05-01
5688,6,243,999,0,,0,1,2022-05-01
5689,1,536,999,0,,0,1,2022-05-01
5690,1,120,999,0,,0,1,2022-05-01
5691,5,182,999,0,,0,1,2022-05-01
5692,3,70,999,0,,0,1,2022-05-01
5693,4,45,999,0,,0,1,2022-05-01
5694,3,280,999,0,,0,1,2022-05-01
5695,2,215,999,0,,0,1,2022-05-01
5696,3,147,999,0,,0,1,2022-05-01
5697,2,222,999,0,,0,1,2022-05-01
5698,1,404,999,0,,0,1,2022-05-01
5699,3,1234,999,0,,1,1,2022-05-01
5700,3,306,999,0,,0,1,2022-05-01
5701,2,506,999,0,,0,1,2022-05-01
5702,1,255,999,0,,0,1,2022-05-01
5703,2,252,999,0,,0,1,2022-05-01
5704,2,127,999,0,,0,1,2022-05-01
5705,2,140,999,0,,0,1,2022-05-01
5706,2,200,999,0,,0,1,2022-05-01
5707,2,642,999,0,,1,1,2022-05-01
5708,2,181,999,0,,0,1,2022-05-01
5709,2,127,999,0,,0,1,2022-05-01
5710,1,171,999,0,,0,1,2022-05-01
5711,2,916,999,0,,0,1,2022-05-01
5712,2,629,999,0,,0,1,2022-05-01
5713,6,155,999,0,,0,1,2022-05-01
5714,2,290,999,0,,0,1,2022-05-01
5715,3,159,999,0,,0,1,2022-05-01
5716,1,111,999,0,,0,1,2022-05-01
5717,2,729,999,0,,0,1,2022-05-01
5718,4,434,999,0,,0,1,2022-05-01
5719,2,218,999,0,,0,1,2022-05-01
5720,3,250,999,0,,0,1,2022-05-01
5721,3,107,999,0,,0,1,2022-05-01
5722,6,272,999,0,,0,1,2022-05-01
5723,3,574,999,0,,0,1,2022-05-01
5724,3,89,999,0,,0,1,2022-05-01
5725,3,133,999,0,,0,1,2022-05-01
5726,3,114,999,0,,0,1,2022-05-01
5727,3,175,999,0,,0,1,2022-05-01
5728,3,257,999,0,,0,1,2022-05-01
5729,3,268,999,0,,0,1,2022-05-01
5730,3,208,999,0,,0,1,2022-05-01
5731,4,895,999,0,,1,1,2022-05-01
5732,1,225,999,0,,0,1,2022-05-01
5733,1,327,999,0,,0,1,2022-05-01
5734,3,99,999,0,,0,1,2022-05-01
5735,4,293,999,0,,0,1,2022-05-01
5736,3,68,999,0,,0,1,2022-05-01
5737,2,124,999,0,,0,1,2022-05-01
5738,2,519,999,0,,0,1,2022-05-01
5739,1,150,999,0,,0,1,2022-05-01
5740,2,504,999,0,,0,1,2022-05-01
5741,1,175,999,0,,0,1,2022-05-01
5742,1,289,999,0,,0,1,2022-05-01
5743,1,16,999,0,,0,1,2022-05-01
5744,8,100,999,0,,0,1,2022-05-01
5745,1,321,999,0,,0,1,2022-05-01
5746,3,239,999,0,,0,1,2022-05-01
5747,2,614,999,0,,0,1,2022-05-01
5748,2,248,999,0,,0,1,2022-05-01
5749,2,93,999,0,,0,1,2022-05-01
5750,2,355,999,0,,0,1,2022-05-01
5751,1,177,999,0,,0,1,2022-05-01
5752,3,245,999,0,,0,1,2022-05-01
5753,1,121,999,0,,0,1,2022-05-01
5754,6,192,999,0,,0,1,2022-05-01
5755,2,110,999,0,,0,1,2022-05-01
5756,3,160,999,0,,0,1,2022-05-01
5757,2,249,999,0,,0,1,2022-05-01
5758,1,147,999,0,,0,1,2022-05-01
5759,1,16,999,0,,0,1,2022-05-01
5760,1,240,999,0,,0,1,2022-05-01
5761,1,131,999,0,,0,1,2022-05-01
5762,2,115,999,0,,0,1,2022-05-01
5763,2,349,999,0,,0,1,2022-05-01
5764,2,114,999,0,,0,1,2022-05-01
5765,2,445,999,0,,0,1,2022-05-01
5766,3,144,999,0,,0,1,2022-05-01
5767,12,341,999,0,,0,1,2022-05-01
5768,1,796,999,0,,0,1,2022-05-01
5769,3,76,999,0,,0,1,2022-05-01
5770,2,126,999,0,,0,1,2022-05-01
5771,2,101,999,0,,0,1,2022-05-01
5772,2,91,999,0,,0,1,2022-05-01
5773,3,52,999,0,,0,1,2022-05-01
5774,2,78,999,0,,0,1,2022-05-01
5775,1,471,999,0,,0,1,2022-05-01
5776,1,724,999,0,,0,1,2022-05-01
5777,1,99,999,0,,0,1,2022-05-01
5778,1,293,999,0,,0,1,2022-05-01
5779,1,333,999,0,,0,1,2022-05-01
5780,2,431,999,0,,1,1,2022-05-01
5781,2,523,999,0,,0,1,2022-05-01
5782,2,470,999,0,,0,1,2022-05-01
5783,4,695,999,0,,0,1,2022-05-01
5784,6,741,999,0,,1,1,2022-05-01
5785,3,151,999,0,,0,1,2022-05-01
5786,2,135,999,0,,0,1,2022-05-01
5787,6,70,999,0,,0,1,2022-05-01
5788,3,472,999,0,,0,1,2022-05-01
5789,2,258,999,0,,0,1,2022-05-01
5790,4,113,999,0,,0,1,2022-05-01
5791,14,372,999,0,,0,1,2022-05-01
5792,1,603,999,0,,0,1,2022-05-01
5793,2,85,999,0,,0,1,2022-05-01
5794,2,76,999,0,,0,1,2022-05-01
5795,2,399,999,0,,0,1,2022-05-01
5796,2,402,999,0,,0,1,2022-05-01
5797,3,129,999,0,,0,1,2022-05-01
5798,6,535,999,0,,0,1,2022-05-01
5799,3,181,999,0,,0,1,2022-05-01
5800,2,48,999,0,,0,1,2022-05-01
5801,2,114,999,0,,0,1,2022-05-01
5802,3,87,999,0,,0,1,2022-05-01
5803,4,169,999,0,,0,1,2022-05-01
5804,4,116,999,0,,0,1,2022-05-01
5805,2,100,999,0,,0,1,2022-05-01
5806,2,212,999,0,,0,1,2022-05-01
5807,4,304,999,0,,0,1,2022-05-01
5808,2,114,999,0,,0,1,2022-05-01
5809,2,102,999,0,,0,1,2022-05-01
5810,2,291,999,0,,0,1,2022-05-01
5811,2,112,999,0,,0,1,2022-05-01
5812,2,207,999,0,,0,1,2022-05-01
5813,2,197,999,0,,0,1,2022-05-01
5814,2,103,999,0,,0,1,2022-05-01
5815,5,45,999,0,,0,1,2022-05-01
5816,6,125,999,0,,0,1,2022-05-01
5817,2,114,999,0,,0,1,2022-05-01
5818,2,414,999,0,,1,1,2022-05-01
5819,4,319,999,0,,0,1,2022-05-01
5820,2,346,999,0,,0,1,2022-05-01
5821,3,157,999,0,,0,1,2022-05-01
5822,11,160,999,0,,0,1,2022-05-01
5823,3,83,999,0,,0,1,2022-05-01
5824,3,97,999,0,,0,1,2022-05-01
5825,4,98,999,0,,0,1,2022-05-01
5826,4,133,999,0,,0,1,2022-05-01
5827,2,451,999,0,,0,1,2022-05-01
5828,3,34,999,0,,0,1,2022-05-01
5829,5,79,999,0,,0,1,2022-05-01
5830,2,109,999,0,,0,1,2022-05-01
5831,3,454,999,0,,0,1,2022-05-01
5832,3,251,999,0,,0,1,2022-05-01
5833,5,122,999,0,,0,1,2022-05-01
5834,2,166,999,0,,0,1,2022-05-01
5835,2,816,999,0,,0,1,2022-05-01
5836,2,87,999,0,,0,1,2022-05-01
5837,6,81,999,0,,0,1,2022-05-01
5838,5,109,999,0,,0,1,2022-05-01
5839,2,375,999,0,,0,1,2022-05-01
5840,2,51,999,0,,0,1,2022-05-01
5841,4,118,999,0,,0,1,2022-05-01
5842,5,178,999,0,,0,1,2022-05-01
5843,5,165,999,0,,0,1,2022-05-01
5844,2,155,999,0,,0,1,2022-05-01
5845,3,173,999,0,,0,1,2022-05-01
5846,4,304,999,0,,0,1,2022-05-01
5847,6,583,999,0,,0,1,2022-05-01
5848,2,138,999,0,,0,1,2022-05-01
5849,2,250,999,0,,0,1,2022-05-01
5850,3,748,999,0,,1,1,2022-05-01
5851,11,14,999,0,,0,1,2022-05-01
5852,3,896,999,0,,1,1,2022-05-01
5853,1,83,999,0,,0,1,2022-05-01
5854,4,543,999,0,,0,1,2022-05-01
5855,7,398,999,0,,0,1,2022-05-01
5856,4,158,999,0,,0,1,2022-05-01
5857,3,365,999,0,,0,1,2022-05-01
5858,3,304,999,0,,0,1,2022-05-01
5859,6,118,999,0,,0,1,2022-05-01
5860,2,469,999,0,,0,1,2022-05-01
5861,3,488,999,0,,0,1,2022-05-01
5862,3,232,999,0,,0,1,2022-05-01
5863,2,764,999,0,,1,1,2022-05-01
5864,3,411,999,0,,0,1,2022-05-01
5865,7,149,999,0,,0,1,2022-05-01
5866,3,63,999,0,,0,1,2022-05-01
5867,3,125,999,0,,0,1,2022-05-01
5868,4,207,999,0,,0,1,2022-05-01
5869,3,84,999,0,,0,1,2022-05-01
5870,2,29,999,0,,0,1,2022-05-01
5871,4,162,999,0,,0,1,2022-05-01
5872,2,159,999,0,,0,1,2022-05-01
5873,10,23,999,0,,0,1,2022-05-01
5874,6,147,999,0,,0,1,2022-05-01
5875,5,90,999,0,,0,1,2022-05-01
5876,2,409,999,0,,0,1,2022-05-01
5877,6,118,999,0,,0,1,2022-05-01
5878,5,175,999,0,,0,1,2022-05-01
5879,4,219,999,0,,0,1,2022-05-01
5880,5,96,999,0,,0,1,2022-05-01
5881,5,76,999,0,,0,1,2022-05-01
5882,3,66,999,0,,0,1,2022-05-01
5883,5,113,999,0,,0,1,2022-05-01
5884,5,232,999,0,,0,1,2022-05-01
5885,3,129,999,0,,0,1,2022-05-01
5886,4,405,999,0,,0,1,2022-05-01
5887,11,251,999,0,,0,1,2022-05-01
5888,5,128,999,0,,0,1,2022-05-01
5889,2,253,999,0,,0,1,2022-05-01
5890,3,245,999,0,,0,1,2022-05-01
5891,7,188,999,0,,0,1,2022-05-01
5892,2,118,999,0,,0,1,2022-05-01
5893,2,140,999,0,,0,1,2022-05-01
5894,22,102,999,0,,0,1,2022-05-01
5895,6,763,999,0,,0,1,2022-05-01
5896,4,97,999,0,,0,1,2022-05-01
5897,2,41,999,0,,0,1,2022-05-01
5898,2,329,999,0,,0,1,2022-05-01
5899,5,51,999,0,,0,1,2022-05-01
5900,3,130,999,0,,0,1,2022-05-01
5901,2,241,999,0,,0,1,2022-05-01
5902,4,308,999,0,,0,1,2022-05-01
5903,2,118,999,0,,0,1,2022-05-01
5904,16,14,999,0,,0,1,2022-05-01
5905,4,125,999,0,,0,1,2022-05-01
5906,5,193,999,0,,0,1,2022-05-01
5907,3,200,999,0,,0,1,2022-05-01
5908,4,349,999,0,,0,1,2022-05-01
5909,3,282,999,0,,0,1,2022-05-01
5910,1,633,999,0,,0,1,2022-05-01
5911,4,560,999,0,,0,1,2022-05-01
5912,3,114,999,0,,0,1,2022-05-01
5913,7,172,999,0,,0,1,2022-05-01
5914,7,292,999,0,,0,1,2022-05-01
5915,3,269,999,0,,0,1,2022-05-01
5916,6,220,999,0,,0,1,2022-05-01
5917,3,376,999,0,,0,1,2022-05-01
5918,6,73,999,0,,0,1,2022-05-01
5919,2,121,999,0,,0,1,2022-05-01
5920,4,59,999,0,,0,1,2022-05-01
5921,3,64,999,0,,0,1,2022-05-01
5922,3,353,999,0,,0,1,2022-05-01
5923,5,322,999,0,,0,1,2022-05-01
5924,3,67,999,0,,0,1,2022-05-01
5925,2,163,999,0,,0,1,2022-05-01
5926,3,99,999,0,,0,1,2022-05-01
5927,2,27,999,0,,0,1,2022-05-01
5928,2,119,999,0,,0,1,2022-05-01
5929,4,148,999,0,,0,1,2022-05-01
5930,4,222,999,0,,0,1,2022-05-01
5931,2,265,999,0,,0,1,2022-05-01
5932,2,214,999,0,,0,1,2022-05-01
5933,2,152,999,0,,0,1,2022-05-01
5934,2,75,999,0,,0,1,2022-05-01
5935,4,62,999,0,,0,1,2022-05-01
5936,3,112,999,0,,0,1,2022-05-01
5937,6,220,999,0,,0,1,2022-05-01
5938,3,204,999,0,,0,1,2022-05-01
5939,6,160,999,0,,0,1,2022-05-01
5940,1,233,999,0,,0,1,2022-05-01
5941,1,129,999,0,,0,1,2022-05-01
5942,1,172,999,0,,0,1,2022-05-01
5943,2,578,999,0,,0,1,2022-05-01
5944,9,183,999,0,,0,1,2022-05-01
5945,2,565,999,0,,0,1,2022-05-01
5946,1,154,999,0,,0,1,2022-05-01
5947,1,125,999,0,,0,1,2022-05-01
5948,5,1063,999,0,,1,1,2022-05-01
5949,1,111,999,0,,0,1,2022-05-01
5950,1,231,999,0,,0,1,2022-05-01
5951,1,195,999,0,,0,1,2022-05-01
5952,3,125,999,0,,0,1,2022-05-01
5953,5,193,999,0,,0,1,2022-05-01
5954,4,287,999,0,,0,1,2022-05-01
5955,4,277,999,0,,0,1,2022-05-01
5956,4,84,999,0,,0,1,2022-05-01
5957,5,47,999,0,,0,1,2022-05-01
5958,1,285,999,0,,0,1,2022-05-01
5959,2,130,999,0,,0,1,2022-05-01
5960,1,24,999,0,,0,1,2022-05-01
5961,1,955,999,0,,0,1,2022-05-01
5962,1,236,999,0,,0,1,2022-05-01
5963,2,336,999,0,,0,1,2022-05-01
5964,1,150,999,0,,0,1,2022-05-01
5965,1,159,999,0,,0,1,2022-05-01
5966,1,180,999,0,,0,1,2022-05-01
5967,2,163,999,0,,0,1,2022-05-01
5968,1,197,999,0,,0,1,2022-05-01
5969,1,218,999,0,,0,1,2022-05-01
5970,3,34,999,0,,0,1,2022-05-01
5971,11,386,999,0,,0,1,2022-05-01
5972,1,154,999,0,,0,1,2022-05-01
5973,2,159,999,0,,0,1,2022-05-01
5974,2,157,999,0,,0,1,2022-05-01
5975,3,227,999,0,,0,1,2022-05-01
5976,1,116,999,0,,0,1,2022-05-01
5977,3,205,999,0,,0,1,2022-05-01
5978,1,1205,999,0,,1,1,2022-05-01
5979,1,133,999,0,,0,1,2022-05-01
5980,1,59,999,0,,0,1,2022-05-01
5981,2,229,999,0,,0,1,2022-05-01
5982,1,147,999,0,,0,1,2022-05-01
5983,1,147,999,0,,0,1,2022-05-01
5984,1,179,999,0,,0,1,2022-05-01
5985,1,185,999,0,,0,1,2022-05-01
5986,1,427,999,0,,0,1,2022-05-01
5987,3,171,999,0,,0,1,2022-05-01
5988,1,237,999,0,,0,1,2022-05-01
5989,1,228,999,0,,0,1,2022-05-01
5990,1,269,999,0,,0,1,2022-05-01
5991,2,156,999,0,,0,1,2022-05-01
5992,1,162,999,0,,0,1,2022-05-01
5993,1,674,999,0,,0,1,2022-05-01
5994,1,234,999,0,,0,1,2022-05-01
5995,1,123,999,0,,0,1,2022-05-01
5996,1,275,999,0,,0,1,2022-05-01
5997,1,115,999,0,,0,1,2022-05-01
5998,1,1051,999,0,,1,1,2022-05-01
5999,1,142,999,0,,0,1,2022-05-01
6000,1,99,999,0,,0,1,2022-05-01
6001,1,340,999,0,,0,1,2022-05-01
6002,1,47,999,0,,0,1,2022-05-01
6003,2,182,999,0,,0,1,2022-05-01
6004,1,260,999,0,,0,1,2022-05-01
6005,1,35,999,0,,0,1,2022-05-01
6006,1,121,999,0,,0,1,2022-05-01
6007,1,143,999,0,,0,1,2022-05-01
6008,1,472,999,0,,0,1,2022-05-01
6009,2,207,999,0,,0,1,2022-05-01
6010,3,597,999,0,,0,1,2022-05-01
6011,1,274,999,0,,0,1,2022-05-01
6012,1,420,999,0,,0,1,2022-05-01
6013,2,532,999,0,,0,1,2022-05-01
6014,1,128,999,0,,0,1,2022-05-01
6015,4,62,999,0,,0,1,2022-05-01
6016,1,185,999,0,,0,1,2022-05-01
6017,4,275,999,0,,0,1,2022-05-01
6018,1,740,999,0,,1,1,2022-05-01
6019,10,111,999,0,,0,1,2022-05-01
6020,3,271,999,0,,0,1,2022-05-01
6021,1,776,999,0,,0,1,2022-05-01
6022,2,90,999,0,,0,1,2022-05-01
6023,1,299,999,0,,0,1,2022-05-01
6024,1,181,999,0,,0,1,2022-05-01
6025,2,330,999,0,,0,1,2022-05-01
6026,2,518,999,0,,0,1,2022-05-01
6027,2,243,999,0,,0,1,2022-05-01
6028,1,472,999,0,,0,1,2022-05-01
6029,1,148,999,0,,0,1,2022-05-01
6030,1,514,999,0,,0,1,2022-05-01
6031,2,388,999,0,,0,1,2022-05-01
6032,1,224,999,0,,0,1,2022-05-01
6033,1,118,999,0,,0,1,2022-05-01
6034,1,255,999,0,,0,1,2022-05-01
6035,3,70,999,0,,0,1,2022-05-01
6036,2,296,999,0,,0,1,2022-05-01
6037,1,550,999,0,,0,1,2022-05-01
6038,1,313,999,0,,0,1,2022-05-01
6039,1,257,999,0,,0,1,2022-05-01
6040,2,243,999,0,,0,1,2022-05-01
6041,1,77,999,0,,0,1,2022-05-01
6042,1,114,999,0,,0,1,2022-05-01
6043,2,73,999,0,,0,1,2022-05-01
6044,1,290,999,0,,0,1,2022-05-01
6045,1,86,999,0,,0,1,2022-05-01
6046,1,126,999,0,,0,1,2022-05-01
6047,1,168,999,0,,0,1,2022-05-01
6048,1,188,999,0,,0,1,2022-05-01
6049,2,106,999,0,,0,1,2022-05-01
6050,1,45,999,0,,0,1,2022-05-01
6051,1,25,999,0,,0,1,2022-05-01
6052,1,114,999,0,,0,1,2022-05-01
6053,1,82,999,0,,0,1,2022-05-01
6054,1,33,999,0,,0,1,2022-05-01
6055,2,322,999,0,,0,1,2022-05-01
6056,1,446,999,0,,0,1,2022-05-01
6057,1,122,999,0,,0,1,2022-05-01
6058,4,121,999,0,,0,1,2022-05-01
6059,1,78,999,0,,0,1,2022-05-01
6060,2,70,999,0,,0,1,2022-05-01
6061,2,213,999,0,,0,1,2022-05-01
6062,1,115,999,0,,0,1,2022-05-01
6063,1,305,999,0,,0,1,2022-05-01
6064,1,19,999,0,,0,1,2022-05-01
6065,2,643,999,0,,0,1,2022-05-01
6066,2,371,999,0,,0,1,2022-05-01
6067,3,363,999,0,,0,1,2022-05-01
6068,1,384,999,0,,0,1,2022-05-01
6069,2,492,999,0,,0,1,2022-05-01
6070,2,222,999,0,,0,1,2022-05-01
6071,1,144,999,0,,0,1,2022-05-01
6072,2,426,999,0,,0,1,2022-05-01
6073,1,181,999,0,,0,1,2022-05-01
6074,7,39,999,0,,0,1,2022-05-01
6075,1,174,999,0,,0,1,2022-05-01
6076,2,293,999,0,,0,1,2022-05-01
6077,2,316,999,0,,0,1,2022-05-01
6078,1,151,999,0,,0,1,2022-05-01
6079,1,132,999,0,,0,1,2022-05-01
6080,1,129,999,0,,0,1,2022-05-01
6081,1,106,999,0,,0,1,2022-05-01
6082,5,68,999,0,,0,1,2022-05-01
6083,1,255,999,0,,0,1,2022-05-01
6084,1,189,999,0,,0,1,2022-05-01
6085,3,173,999,0,,0,1,2022-05-01
6086,2,161,999,0,,0,1,2022-05-01
6087,1,155,999,0,,0,1,2022-05-01
6088,1,72,999,0,,0,1,2022-05-01
6089,2,109,999,0,,0,1,2022-05-01
6090,4,62,999,0,,0,1,2022-05-01
6091,2,137,999,0,,0,1,2022-05-01
6092,1,310,999,0,,0,1,2022-05-01
6093,2,195,999,0,,0,1,2022-05-01
6094,2,470,999,0,,0,1,2022-05-01
6095,1,139,999,0,,0,1,2022-05-01
6096,1,169,999,0,,0,1,2022-05-01
6097,1,223,999,0,,0,1,2022-05-01
6098,2,201,999,0,,0,1,2022-05-01
6099,1,596,999,0,,0,1,2022-05-01
6100,16,253,999,0,,0,1,2022-05-01
6101,2,600,999,0,,0,1,2022-05-01
6102,1,133,999,0,,0,1,2022-05-01
6103,1,43,999,0,,0,1,2022-05-01
6104,3,731,999,0,,1,1,2022-05-01
6105,4,659,999,0,,0,1,2022-05-01
6106,1,112,999,0,,0,1,2022-05-01
6107,1,124,999,0,,0,1,2022-05-01
6108,1,59,999,0,,0,1,2022-05-01
6109,1,121,999,0,,0,1,2022-05-01
6110,1,98,999,0,,0,1,2022-05-01
6111,1,175,999,0,,0,1,2022-05-01
6112,1,202,999,0,,0,1,2022-05-01
6113,1,185,999,0,,0,1,2022-05-01
6114,1,170,999,0,,0,1,2022-05-01
6115,1,184,999,0,,0,1,2022-05-01
6116,1,261,999,0,,0,1,2022-05-01
6117,1,103,999,0,,0,1,2022-05-01
6118,1,190,999,0,,0,1,2022-05-01
6119,1,198,999,0,,0,1,2022-05-01
6120,1,170,999,0,,0,1,2022-05-01
6121,5,235,999,0,,0,1,2022-05-01
6122,2,166,999,0,,0,1,2022-05-01
6123,2,169,999,0,,0,1,2022-05-01
6124,1,125,999,0,,0,1,2022-05-01
6125,3,272,999,0,,0,1,2022-05-01
6126,2,265,999,0,,0,1,2022-05-01
6127,2,233,999,0,,0,1,2022-05-01
6128,2,307,999,0,,0,1,2022-05-01
6129,1,246,999,0,,0,1,2022-05-01
6130,4,290,999,0,,0,1,2022-05-01
6131,2,56,999,0,,0,1,2022-05-01
6132,1,259,999,0,,0,1,2022-05-01
6133,1,375,999,0,,0,1,2022-05-01
6134,1,290,999,0,,0,1,2022-05-01
6135,3,148,999,0,,0,1,2022-05-01
6136,1,174,999,0,,0,1,2022-05-01
6137,1,32,999,0,,0,1,2022-05-01
6138,1,521,999,0,,0,1,2022-05-01
6139,9,537,999,0,,0,1,2022-05-01
